,iso3c,year,Code_Country,Ref_Y,Country,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative.size,Dist_Mag_mean,iso2c,country,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KD,FS.AST.PRVT.GD.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.DPND,NY.GDP.PCAP.KD,NE.TRD.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,NE.CON.GOVT.ZS,region,capital,longitude,latitude,income,lending,gdppc_wb,gdpgrowth_wb,gdpconstant_wb,domesticcredit,debt,currentacc,pop,trade,fdi,spending
395,SLV,1995,8,0,El Salvador ,2.317,2.566,3.382,3.56,1.318,1.44,1.042,,0,0.145,0.133,0.107,0.107,0.119,0.107,0.068,0.054,0.263,0.24,0.175,0.161,16.58,13.11,29.69,3.063,4592.3,3.494,10.03,7.65,49.9,PR,List PR,TRS,0.283,0.486,84,8.2,SV,El Salvador,,4.734081402,15980756333,,-2.931840619,74.282786,2839.205247,59.36075434,0.426333155,9.770072499,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2839.205247,4.734081402,15980756333,,,-2.931840619,74.282786,59.36075434,0.426333155,9.770072499
396,SLV,1996,8,0,El Salvador ,2.317,2.566,3.382,3.56,1.318,1.44,1.042,5.007,0,0.145,0.133,0.107,0.107,0.119,0.107,0.068,0.054,0.263,0.24,0.175,0.161,16.58,13.11,29.69,3.063,4671.3,-0.269,9.79,7.68,51,PR,List PR,TRS,0.286,0.488,84,8.2,SV,El Salvador,,0.811461899,16110434082,,-1.763409961,73.90593276,2831.387605,55.28185673,,10.92758168,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2831.387605,0.811461899,16110434082,,,-1.763409961,73.90593276,55.28185673,,10.92758168
397,SLV,1997,8,1,El Salvador ,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.253,1,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,16.58,13.11,29.69,4.126,4882.7,2.124,4.49,7.98,,PR,List PR,TRS,0.287,0.491,84,5.6,SV,El Salvador,,3.137970067,16615974681,,-0.956383843,73.57127258,2891.601444,63.55709275,0.577629027,10.88320786,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2891.601444,3.137970067,16615974681,,,-0.956383843,73.57127258,63.55709275,0.577629027,10.88320786
398,SLV,1998,8,0,El Salvador ,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.242,0,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,16.58,13.11,29.69,4.126,5077.9,1.743,2.55,7.1,54.5,PR,List PR,TRS,0.295,0.491,84,5.6,SV,El Salvador,24.65293389,2.6522773,17056676405,,-0.8292381,73.28752793,2941.940446,60.87229075,10.08244914,11.82707819,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2941.940446,2.6522773,17056676405,,24.65293389,-0.8292381,73.28752793,60.87229075,10.08244914,11.82707819
399,SLV,1999,8,0,El Salvador ,5.799,5.649,5.351,5.282,2.111,2.083,1.042,5.242,0,0.049,0.034,0,0,0.174,0.171,0.166,0.166,0.222,0.206,0.166,0.166,6.9,9.67,16.57,4.126,5263.9,1.338,0.51,6.68,52.2,PR,List PR,TRS,0.304,0.504,84,5.6,SV,El Salvador,28.19066346,2.162033737,17425447504,,-2.120664855,73.03548083,2981.341729,60.99048962,1.912409009,12.51142195,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2981.341729,2.162033737,17425447504,,28.19066346,-2.120664855,73.03548083,60.99048962,1.912409009,12.51142195
400,SLV,2000,8,1,El Salvador ,5.365,5.441,5.147,5.183,2.028,2.089,0.926,4.32,1,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5403.7,0.386,2.27,6.96,51.5,PR,List PR,TRS,0.325,0.528,84,5.6,SV,El Salvador,27.37640894,1.127906977,17621990342,,-3.652971074,72.76356876,2992.900789,68.7100889,1.471370927,13.08574171,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2992.900789,1.127906977,17621990342,,27.37640894,-3.652971074,72.76356876,68.7100889,1.471370927,13.08574171
401,SLV,2001,8,0,El Salvador ,5.365,5.441,5.147,5.183,2.028,2.089,0.926,5.216,0,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5550.2,0.212,3.75,6.96,51.4,PR,List PR,TRS,0.334,0.539,84,5.6,SV,El Salvador,35.37055254,0.87961366,17776995776,45.9128729,-1.223688898,72.35275575,2999.323904,65.89073854,2.270704149,13.80665875,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,2999.323904,0.87961366,17776995776,45.9128729,35.37055254,-1.223688898,72.35275575,65.89073854,2.270704149,13.80665875
402,SLV,2002,8,0,El Salvador ,5.365,5.441,5.147,5.183,2.028,2.089,0.926,4.594,0,0.114,0.093,0.027,0,0.03,0.021,0.021,0.021,0.144,0.113,0.047,0.021,6.9,9.67,16.57,3.466,5751.1,0.982,1.87,5.73,51.9,PR,List PR,TRS,0.339,0.551,84,5.6,SV,El Salvador,62.44694538,1.572918448,18056613422,45.56045824,-3.199178079,71.86206272,3028.546202,65.91909078,3.711251875,14.01569432,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3028.546202,1.572918448,18056613422,45.56045824,62.44694538,-3.199178079,71.86206272,65.91909078,3.711251875,14.01569432
403,SLV,2003,8,1,El Salvador ,6.656,7.585,5.733,6.12,2.235,2.586,0.926,5.659,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,6.9,9.67,16.57,3.535,5957.2,1.021,2.12,6.26,50.5,PR,List PR,TRS,0.335,0.54,84,5.6,SV,El Salvador,57.91122341,1.565393031,18339270390,47.42865241,-5.302051308,71.26872996,3059.566387,68.23698248,1.066151837,13.80768412,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3059.566387,1.565393031,18339270390,47.42865241,57.91122341,-5.302051308,71.26872996,68.23698248,1.066151837,13.80768412
404,SLV,2004,8,0,El Salvador ,6.656,7.585,5.733,6.12,2.235,2.586,0.926,5.582,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,4.76,7.65,12.41,3.535,6146,0.393,4.45,6.05,47.8,PR,List PR,TRS,0.338,0.541,84,5.6,SV,El Salvador,56.5005963,0.889404486,18502380684,48.15518974,-4.67674941,70.56664892,3071.545804,69.78226418,2.646812423,13.77057734,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3071.545804,0.889404486,18502380684,48.15518974,56.5005963,-4.67674941,70.56664892,69.78226418,2.646812423,13.77057734
405,SLV,2005,8,0,El Salvador ,6.656,7.585,5.733,6.12,2.235,2.586,0.926,6.052,0,0.104,0.019,0,0,0.058,0.058,0.058,0.053,0.162,0.076,0.058,0.053,4.76,7.65,12.41,3.535,6441.5,2.227,4.69,7.22,48.5,PR,List PR,TRS,0.345,0.542,84,5.6,SV,El Salvador,56.21581168,2.710398073,19003868853,49.92391911,-4.229078786,69.75447812,3140.032963,69.71581168,3.477616002,13.99482923,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3140.032963,2.710398073,19003868853,49.92391911,56.21581168,-4.229078786,69.75447812,69.71581168,3.477616002,13.99482923
406,SLV,2006,8,1,El Salvador ,10.595,10.813,7.233,7.307,2.999,3.074,0.926,5.416,1,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,6782.2,3.875,4.04,6.57,45.7,PR,List PR,TRS,0.362,0.566,84,5.6,SV,El Salvador,50.51222227,4.34481288,19829551395,50.27641698,-4.784782895,68.36798929,3261.763941,73.45556751,1.507072861,14.33434855,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3261.763941,4.34481288,19829551395,50.27641698,50.51222227,-4.784782895,68.36798929,73.45556751,1.507072861,14.33434855
407,SLV,2007,8,0,El Salvador ,10.595,10.813,7.233,7.307,2.999,3.074,0.926,4.059,0,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,7139.2,1.42,4.58,6.41,45.2,PR,List PR,TRS,0.365,0.571,84,8.24,SV,El Salvador,48.48237248,1.859704695,20198322493,51.53429706,-7.151292489,67.10162974,3308.049627,77.62105603,9.114347436,14.34420327,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3308.049627,1.859704695,20198322493,51.53429706,48.48237248,-7.151292489,67.10162974,77.62105603,9.114347436,14.34420327
408,SLV,2008,8,0,El Salvador ,10.595,10.813,7.233,7.307,2.999,3.074,0.926,4.808,0,0.114,0.046,0.031,0,0.081,0.081,0.081,0.081,0.195,0.127,0.112,0.081,4.76,7.65,12.41,3.103,7312.7,2.137,6.71,5.88,46.9,PR,List PR,TRS,0.37,0.569,84,8.24,SV,El Salvador,48.42693762,2.126699102,20627880036,51.05486773,-8.518259688,65.86473125,3364.100436,80.66597394,5.020601116,14.7107143,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3364.100436,2.126699102,20627880036,51.05486773,48.42693762,-8.518259688,65.86473125,80.66597394,5.020601116,14.7107143
409,SLV,2009,8,1,El Salvador ,8.387,8.337,6.435,6.417,2.712,2.725,0.926,5.134,1,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7166.2,-2.498,1.06,7.33,45.8,PR,List PR,TRS,0.401,0.596,84,8.24,SV,El Salvador,58.14692057,-2.087323805,20197309386,50.00311995,-1.77368033,64.56078566,3280.020388,66.07119117,2.094863995,16.10169973,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3280.020388,-2.087323805,20197309386,50.00311995,58.14692057,-1.77368033,64.56078566,66.07119117,2.094863995,16.10169973
410,SLV,2010,8,0,El Salvador ,8.387,8.337,6.435,6.417,2.712,2.725,0.848,4.399,0,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7351.1,1.673,1.18,4.89,43.5,PR,List PR,TRS,0.428,0.62,84,8.24,SV,El Salvador,57.49428662,2.106741573,20622814499,47.91311838,-2.888216228,63.16939637,3334.932842,73.53728767,-0.613406193,15.71158158,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3334.932842,2.106741573,20622814499,47.91311838,57.49428662,-2.888216228,63.16939637,73.53728767,-0.613406193,15.71158158
411,SLV,2011,8,0,El Salvador ,8.387,8.337,6.435,6.417,2.712,2.725,0.848,5.266,0,0.005,0,0,0,0.038,0.038,0.032,0.032,0.043,0.038,0.032,0.032,3.3,12.34,15.64,2.945,7607,3.369,5.13,4.3,42.3,PR,List PR,TRS,0.43,0.62,84,8.24,SV,El Salvador,54.56257098,3.817056396,21409998959,45.82431391,-5.481051994,61.77733032,3447.350131,79.2766437,0.603930847,15.75588968,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3447.350131,3.817056396,21409998959,45.82431391,54.56257098,-5.481051994,61.77733032,79.2766437,0.603930847,15.75588968
412,SLV,2012,8,1,El Salvador ,7.955,8.107,6.268,6.327,2.621,2.688,0.848,5.266,1,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,3.3,12.34,15.64,3.193,7726,2.364,1.73,3.84,41.8,PR,List PR,TRS,0.438,0.625,84,8.24,SV,El Salvador,,2.815501822,22012797870,45.29042146,-5.797215033,60.25370652,3528.867124,77.64857162,2.011239459,15.75744115,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3528.867124,2.815501822,22012797870,45.29042146,,-5.797215033,60.25370652,77.64857162,2.011239459,15.75744115
413,SLV,2013,8,0,El Salvador ,7.955,8.107,6.268,6.327,2.621,2.688,0.848,4.531,0,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,3.3,12.34,15.64,3.193,7845,1.776,0.76,3.69,43.4,PR,List PR,TRS,0.449,0.633,84,8.24,SV,El Salvador,62.39927679,2.232142857,22504154965,47.66045065,-6.904746892,58.7560125,3591.427069,80.45119449,1.114908573,16.30588205,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3591.427069,2.232142857,22504154965,47.66045065,62.39927679,-6.904746892,58.7560125,80.45119449,1.114908573,16.30588205
414,SLV,2014,8,0,El Salvador ,7.955,8.107,6.268,6.327,2.621,2.688,0.848,4.531,0,0.196,0.175,0.162,0.127,0.036,0.036,0.036,0.036,0.231,0.211,0.197,0.163,5.72,6.06,11.78,3.193,7935,1.242,1.14,4.15,41.6,PR,List PR,TRS,0.485,0.684,84,8.24,SV,El Salvador,50.83795443,1.710709945,22889135782,49.47662612,-5.371386987,57.49622217,3636.010312,78.10442575,2.240895136,15.95416729,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3636.010312,1.710709945,22889135782,49.47662612,50.83795443,-5.371386987,57.49622217,78.10442575,2.240895136,15.95416729
415,SLV,2015,8,1,El Salvador ,10.64,10.917,7.249,7.343,3.033,3.124,0.78,5.642,1,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,3.01,8109,1.909,-0.73,4,40.6,PR,List PR,TRS,0.473,0.668,84,8.24,SV,El Salvador,51.27840327,2.398973133,23438240000,50.18229195,-3.215929355,56.56344733,3705.579704,76.56027074,2.109978045,16.49744179,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3705.579704,2.398973133,23438240000,50.18229195,51.27840327,-3.215929355,56.56344733,76.56027074,2.109978045,16.49744179
416,SLV,2016,8,0,El Salvador ,10.64,10.917,7.249,7.343,3.033,3.124,0.78,6.225,0,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,3.01,8280,2.046,0.6,4.42,40,PR,List PR,TRS,0.48,0.67,84,8.24,SV,El Salvador,52.06565617,2.545926086,24034960266,51.15003404,-2.274032866,55.71004553,3781.378574,72.81909337,1.981980316,16.31643933,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3781.378574,2.545926086,24034960266,51.15003404,52.06565617,-2.274032866,55.71004553,72.81909337,1.981980316,16.31643933
417,SLV,2017,8,0,El Salvador ,10.64,10.917,7.249,7.343,3.033,3.124,0.78,4.922,0,0.124,0.096,0.069,0.036,0.012,0.009,0.009,0.009,0.135,0.104,0.078,0.044,5.72,6.06,11.78,,8428,1.738,1.01,4.39,38,PR,List PR,TRS,0.482,0.683,84,8.24,SV,El Salvador,,2.246670039,24574946517,52.16338834,-1.859907336,55.15982634,3846.973934,74.30465119,2.016884515,16.1331092,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3846.973934,2.246670039,24574946517,52.16338834,,-1.859907336,55.15982634,74.30465119,2.016884515,16.1331092
418,SLV,2018,8,1,El Salvador ,7.548,8.264,6.105,6.388,2.228,2.444,0.78,5.185,0,,,,,,,,,,,,,5.72,6.06,11.78,,8598.2,1.911,1.09,4.01,38.6,PR,List PR,TRS,0.449,0.643,84,8.24,SV,El Salvador,,2.432287587,25172679891,53.51180119,-3.301793065,54.84471853,3920.526278,75.63361689,1.586204787,16.10965822,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3920.526278,2.432287587,25172679891,53.51180119,,-3.301793065,54.84471853,75.63361689,1.586204787,16.10965822
419,SLV,2019,8,0,El Salvador ,7.548,8.264,6.105,6.388,2.228,2.444,0.78,,,,,,,,,,,,,,,,,,,,1.862,0.08,4.17,38.8,PR,List PR,TRS,0.451,0.644,84,8.24,SV,El Salvador,,2.382581398,25772439480,55.29927503,-0.421450251,54.62649132,3993.529062,75.97683132,2.588749059,16.23249876,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Lower middle income,IBRD,3993.529062,2.382581398,25772439480,55.29927503,,-0.421450251,54.62649132,75.97683132,2.588749059,16.23249876
420,URY,1992,17,0,Uruguay ,,,,,,,-2.112,,0,0.272,0.269,0.257,0.257,0.074,0.074,0.074,0.074,0.346,0.343,0.331,0.331,,,,3.33,11349.5,7.151,68.46,8.96,41.5,PR,List PR,TRS,0.77,0.845,99,5.2,UY,Uruguay,23.60477732,7.931588414,26773816650,25.31990378,-0.06817723,60.36969139,8487.60965,40.07304363,0.087745183,11.5840772,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,8487.60965,7.931588414,26773816650,25.31990378,23.60477732,-0.06817723,60.36969139,40.07304363,0.087745183,11.5840772
421,URY,1993,17,0,Uruguay ,,,,,,,-2.112,,0,0.272,0.269,0.257,0.257,0.074,0.074,0.074,0.074,0.346,0.343,0.331,0.331,,,,3.33,11581.7,1.905,54.1,8.35,,PR,List PR,TRS,0.77,0.845,99,5.2,UY,Uruguay,21.87914304,2.657546107,27485343173,24.86348115,-1.625038455,60.15246501,8649.353021,38.68496676,0.676571653,12.17544881,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,8649.353021,2.657546107,27485343173,24.86348115,21.87914304,-1.625038455,60.15246501,38.68496676,0.676571653,12.17544881
422,URY,1994,17,0,Uruguay ,,,,,,,-2.112,,1,0.073,0.071,0.071,0.045,0.096,0.095,0.095,0.095,0.169,0.167,0.167,0.141,0.58,11.47,12.05,3.33,12344.2,6.497,44.74,9.04,,PR,List PR,TRS,0.768,0.845,99,5.2,UY,Uruguay,24.53018807,7.281342644,29486645186,23.85579907,-2.508205059,59.97610215,9211.269199,40.14883372,0.884137991,11.87145492,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9211.269199,7.281342644,29486645186,23.85579907,24.53018807,-2.508205059,59.97610215,40.14883372,0.884137991,11.87145492
423,URY,1995,17,1,Uruguay ,0.735,0.747,1.905,1.92,0.783,0.795,-2.112,4.552,0,0.073,0.071,0.071,0.045,0.096,0.095,0.095,0.095,0.169,0.167,0.167,0.141,0.58,11.47,12.05,3.299,12092.6,-2.155,42.25,10.02,40.9,PR,List PR,TRS,0.792,0.87,99,5.2,UY,Uruguay,,-1.447598969,29059796814,26.43822057,-1.101169602,59.9009928,9012.815847,38.09767484,0.811497222,11.83920081,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9012.815847,-1.447598969,29059796814,26.43822057,,-1.101169602,59.9009928,38.09767484,0.811497222,11.83920081
424,URY,1996,17,0,Uruguay ,0.735,0.747,1.905,1.92,0.783,0.795,-2.783,4.997,0,0.073,0.071,0.071,0.045,0.096,0.095,0.095,0.095,0.169,0.167,0.167,0.141,0.58,11.47,12.05,3.299,12660.2,4.827,28.34,11.93,40.8,PR,List PR,TRS,0.795,0.87,99,5.2,UY,Uruguay,,5.577957764,30680740007,26.80770338,-1.137674004,60.04177254,9447.835382,39.52843646,0.666811499,12.8109852,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9447.835382,5.577957764,30680740007,26.80770338,,-1.137674004,60.04177254,39.52843646,0.666811499,12.8109852
425,URY,1997,17,0,Uruguay ,0.735,0.747,1.905,1.92,0.783,0.795,-2.783,4.584,0,0.073,0.071,0.071,0.045,0.096,0.095,0.095,0.095,0.169,0.167,0.167,0.141,0.58,11.47,12.05,3.299,13226.5,7.791,19.82,11.44,41.5,PR,List PR,TRS,0.794,0.87,99,5.2,UY,Uruguay,,8.547683201,33303232466,25.90578431,-1.199007602,60.20236451,10183.98269,37.70639708,0.472260475,11.04162636,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10183.98269,8.547683201,33303232466,25.90578431,,-1.199007602,60.20236451,37.70639708,0.472260475,11.04162636
426,URY,1998,17,0,Uruguay ,0.735,0.747,1.905,1.92,0.783,0.795,-2.783,4.603,0,0.073,0.071,0.071,0.045,0.096,0.095,0.095,0.095,0.169,0.167,0.167,0.141,0.58,11.47,12.05,3.299,13744.3,3.855,10.81,9.36,42.5,PR,List PR,TRS,0.807,0.881,99,5.2,UY,Uruguay,,4.518890097,34808168940,40.521269,-1.873084949,60.35370798,10576.6054,35.6400154,0.646421115,10.89804101,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10576.6054,4.518890097,34808168940,40.521269,,-1.873084949,60.35370798,35.6400154,0.646421115,10.89804101
427,URY,1999,17,0,Uruguay ,0.735,0.747,1.905,1.92,0.783,0.795,-2.783,4.603,1,0.005,0,0,0,0.097,0.097,0.093,0.093,0.103,0.097,0.093,0.093,0.45,9.72,10.17,3.299,13348.8,-2.442,5.66,10.47,,PR,List PR,TRS,0.806,0.88,99,5.2,UY,Uruguay,,-1.939212154,34133164698,43.5957665,-2.116415777,60.41643228,10318.35342,33.38644895,0.981072956,12.19134738,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10318.35342,-1.939212154,34133164698,43.5957665,,-2.116415777,60.41643228,33.38644895,0.981072956,12.19134738
428,URY,2000,17,1,Uruguay ,1.633,1.658,2.84,2.861,1.224,1.247,-2.783,5.633,0,0.005,0,0,0,0.097,0.097,0.093,0.093,0.103,0.097,0.093,0.093,0.45,9.72,10.17,3.073,13050.1,-2.276,4.76,12.63,42.9,PR,List PR,TRS,0.801,0.877,99,5.2,UY,Uruguay,,-1.929930638,33474418294,45.09422693,-2.481340148,60.3366469,10083.464,36.71373815,1.15156664,12.35604875,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10083.464,-1.929930638,33474418294,45.09422693,,-2.481340148,60.3366469,36.71373815,1.15156664,12.35604875
429,URY,2001,17,0,Uruguay ,1.633,1.658,2.84,2.861,1.224,1.247,-2.425,5.061,0,0.005,0,0,0,0.097,0.097,0.093,0.093,0.103,0.097,0.093,0.093,0.45,9.72,10.17,3.073,12463.9,-4.01,4.36,15.05,45,PR,List PR,TRS,0.807,0.877,99,5.2,UY,Uruguay,40.64333486,-3.844129949,32187618155,53.85388568,-2.381134908,60.30457885,9679.115577,36.30951264,1.485267576,12.49204212,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9679.115577,-3.844129949,32187618155,53.85388568,40.64333486,-2.381134908,60.30457885,36.30951264,1.485267576,12.49204212
430,URY,2002,17,0,Uruguay ,1.633,1.658,2.84,2.861,1.224,1.247,-2.425,5.07,0,0.005,0,0,0,0.097,0.097,0.093,0.093,0.103,0.097,0.093,0.093,0.45,9.72,10.17,3.073,11399.6,-7.748,13.97,16.65,45.5,PR,List PR,TRS,0.807,0.877,99,5.2,UY,Uruguay,95.26786072,-7.732007206,29698869200,70.51173827,2.807107017,60.22481263,8929.181737,40.02906731,1.321811334,12.34779435,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,8929.181737,-7.732007206,29698869200,70.51173827,95.26786072,2.807107017,60.22481263,40.02906731,1.321811334,12.34779435
431,URY,2003,17,0,Uruguay ,1.633,1.658,2.84,2.861,1.224,1.247,-2.425,4.855,0,0.005,0,0,0,0.097,0.097,0.093,0.093,0.103,0.097,0.093,0.093,0.45,9.72,10.17,3.073,11438.7,0.877,19.38,16.66,45,PR,List PR,TRS,0.794,0.877,99,5.2,UY,Uruguay,105.6027809,0.805283915,29938029417,43.18654311,-0.724417548,60.06049594,9007.546021,51.75919958,3.343265008,11.98908859,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9007.546021,0.805283915,29938029417,43.18654311,105.6027809,-0.724417548,60.06049594,51.75919958,3.343265008,11.98908859
432,URY,2004,17,0,Uruguay ,1.633,1.658,2.84,2.861,1.224,1.247,-3.304,4.723,1,0.038,0.023,0,0,0.234,0.234,0.234,0.234,0.271,0.256,0.234,0.234,3.47,23.27,26.74,3.073,11955.3,5.073,9.16,12.98,45.9,PR,List PR,TRS,0.807,0.877,99,5.2,UY,Uruguay,85.42559412,5.004160334,31436176410,24.1933896,0.022831071,59.78948969,9464.491619,61.47668809,2.577117366,11.00501857,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,9464.491619,5.004160334,31436176410,24.1933896,85.42559412,0.022831071,59.78948969,61.47668809,2.577117366,11.00501857
433,URY,2005,17,1,Uruguay ,1.755,1.793,2.944,2.976,1.295,1.32,-3.304,5.185,0,0.038,0.023,0,0,0.234,0.234,0.234,0.234,0.271,0.256,0.234,0.234,3.47,23.27,26.74,2.39,12757.5,7.45,4.7,12.01,44.7,PR,List PR,TRS,0.819,0.89,99,5.2,UY,Uruguay,76.11445971,7.460132138,33781356709,22.47494307,0.243497121,59.42168929,10169.59687,58.87769633,4.760890859,10.935458,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10169.59687,7.460132138,33781356709,22.47494307,76.11445971,0.243497121,59.42168929,58.87769633,4.760890859,10.935458
434,URY,2006,17,0,Uruguay ,1.755,1.793,2.944,2.976,1.295,1.32,-3.304,4.954,0,0.038,0.023,0,0,0.234,0.234,0.234,0.234,0.271,0.256,0.234,0.234,3.47,23.27,26.74,2.39,13223.8,3.986,6.4,10.84,45.9,PR,List PR,TRS,0.821,0.89,99,5.2,UY,Uruguay,69.02689635,4.098577364,35165911748,23.94837132,-2.001489666,59.01230152,10574.93235,61.9715745,7.703738639,11.28526386,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,10574.93235,4.098577364,35165911748,23.94837132,69.02689635,-2.001489666,59.01230152,61.9715745,7.703738639,11.28526386
435,URY,2007,17,0,Uruguay ,1.755,1.793,2.944,2.976,1.295,1.32,-3.304,4.683,0,0.038,0.023,0,0,0.234,0.234,0.234,0.234,0.271,0.256,0.234,0.234,3.47,23.27,26.74,2.39,13976.4,6.339,8.11,9.4,46.4,PR,List PR,TRS,0.821,0.89,99,5.2,UY,Uruguay,58.51206053,6.541510842,37466293678,23.41090296,-0.941677592,58.4693169,11245.21946,59.21044784,5.803943915,11.48018318,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD,11245.21946,6.541510842,37466293678,23.41090296,58.51206053,-0.941677592,58.4693169,59.21044784,5.803943915,11.48018318
